,Unnamed: 0,date,open,high,low,close,volume,sma,macd,stochastic_k,stochastic_d,rsi,william_r,trend,trading_signal,trading_decision,p_t_s_xgboost,p_t_s_lstm
92,92,1969-08-19,94.57,95.18,93.949997,95.07,12640000,93.27666626666664,0.5029655509539168,58.506155176839506,48.25664467278958,55.73400867255453,-1.0057472709406023,up,0.5707072135499205,sell,,
93,93,1969-08-20,95.07,95.639999,94.25,95.07,9680000,93.61933293333333,0.6041352705643845,63.2302269631295,53.33459348886978,55.73400867255453,2.1072792897934964,up,0.7376541285621235,,,
94,94,1969-08-21,95.07,95.870003,94.559998,95.349998,8420000,93.85399933333332,0.6914283999933986,67.52125309089668,58.36818607281932,57.30358284975871,6.971184587677566,up,0.8240735310911462,,,
95,95,1969-08-22,95.349998,96.43,94.910004,95.91999799999999,10140000,94.01733246666666,0.8045972135409727,71.62314464181723,63.08587841028862,60.38319291853629,-1.1388382687926095,up,1.0,,,
96,96,1969-08-25,95.91999799999999,96.129997,94.519997,94.93,8410000,94.14666593333332,0.8001427672598141,74.99690732372576,67.45820823194786,53.20520731954832,30.30304866851429,up,0.760329553991369,,,
97,97,1969-08-26,94.93,95.040001,93.650002,94.300003,8910000,94.2059992,0.7244486838190198,77.34259246030284,71.3804350188133,49.197308916004545,43.030268503193,down,0.5,buy,,
98,98,1969-08-27,94.300003,95.160004,93.760002,94.489998,9100000,94.2439992,0.6735226191859454,78.80951577019448,74.65421480861534,50.41053124292121,39.19198334867684,down,0.5,,,
99,99,1969-08-28,94.489998,95.379997,94.040001,94.889999,7730000,94.30399926666668,0.6759330479521282,79.63079058375278,77.04967185140777,52.9576337495575,31.11115016837385,up,0.7574626642905555,sell,,
100,100,1969-08-29,94.889999,95.510002,94.459999,95.510002,8850000,94.40866593333334,0.7227205690831511,80.35125893322929,78.59429960475009,56.67245913936412,18.585829445957337,up,0.9921055346257521,,,
101,101,1969-09-02,95.510002,96.309998,94.849998,95.540001,8560000,94.55399926666668,0.7301644278853701,81.1076377624499,79.59718842905893,56.85001196835207,17.979788674619428,up,1.0,,,
102,102,1969-09-03,95.540001,96.110001,94.379997,94.980003,8760000,94.71066633333334,0.6365474732240841,81.4351040754342,80.36322909314407,52.52309789510459,29.292886440133337,up,1.0,,,
103,103,1969-09-04,94.980003,95.199997,93.660004,94.199997,9380000,94.81066633333332,0.4552099979485007,80.6856952588597,80.96466692370454,47.14109944618836,54.25798053527989,up,0.8333333333333333,,,
104,104,1969-09-05,94.199997,94.510002,93.089996,93.639999,8890000,94.83066653333331,0.2405197988601344,78.55647365323188,81.07614569891467,43.68047993428581,79.48716268537717,down,0.20888933333333487,buy,,
105,105,1969-09-08,93.639999,93.760002,92.349998,92.699997,8310000,94.74399966666664,-0.004182951441819682,74.7402074845065,80.22575766250867,38.56304375477567,111.67660278251171,down,0.0,,,
106,106,1969-09-09,92.699997,93.940002,91.769997,93.379997,10980000,94.66466613333333,-0.12666591903889926,70.19250835637891,77.99412546553278,43.70143509024873,74.75493884561817,down,0.0,,,
107,107,1969-09-10,93.379997,95.349998,93.230003,94.949997,11490000,94.65666593333331,-0.09906721235529403,66.4330723092245,74.49639649803916,53.393556982628155,31.759700583883948,down,0.5,,,
108,108,1969-09-11,94.949997,95.769997,93.720001,94.220001,12370000,94.59999933333332,-0.12021654136168534,62.85678825645089,70.45526271670336,49.156107447727386,47.42484071362205,down,0.05488048780487443,,,
109,109,1969-09-12,94.220001,95.040001,93.260002,94.129997,10800000,94.51866593333332,-0.12541757368674664,59.57072868321084,66.49412297401814,48.643521487193745,49.35625577923452,down,0.0,,,
110,110,1969-09-15,94.129997,95.610001,93.730003,94.870003,10680000,94.44866626666663,-0.0642931791996233,57.3520478176381,62.95352974962879,52.984506939896725,31.717944555518805,down,0.1279081395348781,,,
111,111,1969-09-16,94.870003,95.730003,94.059998,94.949997,11160000,94.4499994,-0.01935312333652916,56.19932422317855,59.92652158576666,53.4426365141432,29.955962564765954,down,0.10919315628250477,,,
112,112,1969-09-17,94.949997,95.699997,94.040001,94.760002,10980000,94.480666,-0.0246888721014642,55.70458255008589,57.70736690800921,52.143026614377746,34.14087353725245,down,0.0,,,
113,113,1969-09-18,94.760002,95.529999,94.050003,94.900002,11170000,94.5079996,-0.028685389413737994,55.75799131584507,56.41865153030089,53.04905134944798,31.05717377595282,down,0.0,,,
114,114,1969-09-19,94.900002,95.91999799999999,94.349998,95.190002,12270000,94.52799980000002,0.004274652542676449,56.323422977929475,55.88729936303657,54.95157087335964,24.669509984689185,down,0.24418895348837416,,,
115,115,1969-09-22,95.190002,96.129997,94.58000200000001,95.629997,9280000,94.53599946666668,0.09262080666066196,57.57876002964266,55.92866561462018,57.74898234282478,14.977992295596227,up,1.0,sell,,
116,116,1969-09-23,95.629997,96.620003,94.860001,95.629997,13030000,94.5419992,0.1802949528436102,59.52106300883123,56.55339144113912,57.74898234282478,11.467889908256884,up,1.0,,,
117,117,1969-09-24,95.629997,96.199997,94.75,95.5,11320000,94.57666566666668,0.26469367691967705,62.07309372158221,57.80774867213452,56.54579848590023,23.092816792391574,up,1.0,,,
118,118,1969-09-25,95.5,95.91999799999999,94.279999,94.769997,10690000,94.61466566666668,0.2533522224705393,64.52873744309325,59.72430558668543,50.218382603039714,38.14440641929095,up,1.0,,,
119,119,1969-09-26,94.769997,95.230003,93.529999,94.160004,9680000,94.64933266666668,0.15077144044457216,66.31204787555927,62.04096472450229,45.62421981353423,50.721566117650156,up,1.0,,,
120,120,1969-09-29,94.160004,94.449997,92.620003,93.410004,10170000,94.6966664666667,0.02052333982744869,66.79457109593447,64.30462634674497,40.694720360579964,66.18546451282742,down,0.5,buy,,
121,121,1969-09-30,93.410004,94.050003,92.550003,93.120003,9180000,94.67933353333336,-0.09770206425881156,65.75249727164291,65.87845213819573,38.94263360855334,87.5,down,0.3488406976744149,,,
122,122,1969-10-01,93.120003,93.510002,92.120003,92.519997,9090000,94.51733353333336,-0.2704927876823149,63.38271087327514,66.28637208104561,35.53384176096644,100.73724815724816,down,0.0,,,
123,123,1969-10-02,92.519997,93.629997,91.660004,93.239998,11430000,94.45200000000001,-0.34553239629757115,60.63053044932496,65.30992641361756,42.08513991749668,75.11122222222215,down,0.401409016069036,,,
124,124,1969-10-03,93.239998,94.389999,92.650002,93.190002,12410000,94.38933366666667,-0.39938758088844395,57.43395338797404,63.255246198081046,41.76772796977228,69.15325990993128,down,0.36620051577537904,,,
125,125,1969-10-06,93.190002,93.989998,92.5,93.379997,9180000,94.28999993333332,-0.4187139072719219,54.116383599771964,60.4823982368581,43.511330288954134,65.32271478280532,down,0.3988758426966349,,,
126,126,1969-10-07,93.379997,94.029999,92.589996,93.089996,10050000,94.16599986666668,-0.455577204389769,50.592400417625505,57.39362247902371,41.47023981192668,71.16951031643353,down,0.11170129866675997,,,
127,127,1969-10-08,93.089996,93.559998,92.040001,92.66999799999999,10370000,94.02666626666668,-0.5275711742041977,46.62346582674712,54.047579135123904,38.642997012172096,79.63721363653517,down,0.0,,,
128,128,1969-10-09,92.66999799999999,93.550003,91.75,93.029999,10420000,93.90199940000001,-0.5514165143923861,42.660188109291866,50.444083281381594,42.275672552490015,72.37912749579175,down,0.0,,,
129,129,1969-10-10,93.029999,94.190002,92.599998,93.559998,12210000,93.79333246666668,-0.5220376415183239,39.1361122014051,46.62535145122157,47.22917499903025,61.69366163178674,down,0.0,,,
130,130,1969-10-13,93.559998,94.860001,93.199997,94.550003,13620000,93.72133286666669,-0.3931525576549859,36.8443588895385,42.806588712481435,54.99764911386068,41.733879381830405,down,0.0,,,
131,131,1969-10-14,94.550003,96.529999,94.32,95.699997,19950000,93.72599953333334,-0.1800189075466676,36.39106987645285,39.54688640007856,61.99624910261611,11.01323283978633,down,0.0,,,
132,132,1969-10-15,95.699997,96.559998,94.650002,95.720001,15740000,93.74066626666666,0.014085831444447194,37.467346981599256,37.45718032246555,62.106642984870604,16.63241954047195,down,0.0,,,
133,133,1969-10-16,95.720001,97.540001,95.050003,96.370003,19500000,93.84733333333332,0.2509506330414979,40.17176724102746,36.90092524919695,65.60304288511206,3.877453727494287,down,0.03503216560509439,,,
134,134,1969-10-17,96.370003,97.239998,95.379997,96.260002,13740000,93.98733319999998,0.4326854947722581,44.03071564550057,38.01006136635993,64.51810163512157,21.76870158267093,down,0.0,,,
135,135,1969-10-20,96.260002,97.16999799999999,95.290001,96.459999,13540000,94.19066619999998,0.5732815008755807,48.73878590074028,40.5566099560425,65.63101281007533,18.36739032349858,down,0.5,,,
136,136,1969-10-21,96.459999,97.839996,95.860001,97.199997,16460000,94.46266579999998,0.7564154430994705,54.13873528596136,44.31375626242285,69.44928420521731,5.782383902576946,down,0.5,,,
137,137,1969-10-22,97.199997,98.610001,96.559998,97.83000200000001,19320000,94.81666613333331,0.9486651123277738,59.843092152375476,48.96941227740081,72.27347265419256,0.1617154196962042,up,0.7803036042205886,sell,,
138,138,1969-10-23,97.83000200000001,98.389999,96.459999,97.459999,14780000,95.09799953333332,1.0618933724530992,65.23660518104711,54.24020444635911,68.28120724469518,16.763875107306852,up,0.7480910378204668,,,
139,139,1969-10-24,97.459999,98.83000200000001,96.970001,98.120003,15430000,95.42666626666664,1.2139406384447398,70.44967686248073,59.73947753979474,71.3240803633323,7.142826947109778,up,1.0,,,
140,140,1969-10-27,98.120003,98.779999,97.489998,97.970001,12160000,95.73266653333332,1.3040786475468311,75.25573308527616,65.17645806530119,69.68779486321463,12.146903348332527,up,1.0,,,
141,141,1969-10-28,97.970001,98.550003,97.019997,97.660004,12410000,96.03733373333333,1.3274874016230171,79.42759430264292,70.31400504293474,66.30248940994271,16.525390812036573,up,1.0,,,
142,142,1969-10-29,97.660004,97.91999799999999,96.260002,96.809998,12380000,96.31333373333334,1.2323242668024221,82.43072149444458,75.04433475013333,57.98477007903457,28.53112188386405,down,0.5,buy,,
143,143,1969-10-30,96.809998,97.470001,95.610001,96.93,12820000,96.5733338,1.1276385912148896,84.4769158916171,79.03801629412128,58.771140064727106,30.49760481694712,down,0.5,,,
