,date,open,high,low,close,volume,sma,macd,stochastic_k,stochastic_d,rsi,william_r,trend,trading_signal,trading_decision,p_t_s_lstm
590,1983-06-15,0.997768,0.997768,0.950893,0.0437,48339200.0,0.04737013333333333,0.00012438182220881472,72.2866544109514,79.94795301530475,43.2215072154601,737.0055864404936,down,0.1290529695024084,,
591,1983-06-16,0.975446,1.0223209999999998,0.975446,0.046011,30721600.0,0.0472228,3.530784649811297e-05,67.75699865744201,76.5054669380008,52.13238755014631,606.7351361643268,down,0.5,,
592,1983-06-17,1.0223209999999998,1.026786,1.002232,0.045106,14011200.0,0.04704866666666666,-0.0001425925425068142,63.0408531076039,72.3133667864154,48.89611966008051,607.2419373806497,down,0.5,,
593,1983-06-20,1.002232,1.0089290000000002,0.944196,0.042896,34893600.0,0.046727199999999997,-0.0005026367140923069,57.72089615159477,67.69483539199905,42.03389595338543,608.4795403508967,down,0.029274004683839536,,
594,1983-06-21,0.953125,0.964286,0.935268,0.043198,31365600.0,0.04651293333333333,-0.0008122135143697265,52.16454894750594,62.839582638880174,43.20686267118525,586.3214370533494,down,0.3375217715849713,,
595,1983-06-22,0.962054,0.993304,0.962054,0.044504,35240800.0,0.0463656,-0.0009761959964548207,47.01871701427686,57.642099402234834,48.098069282339786,558.6932789552823,down,0.5,,
596,1983-06-23,0.984375,0.984375,0.955357,0.043097,33499200.0,0.04610440000000001,-0.0011968209904616304,41.60635831134323,52.30138737112581,43.72866737073443,559.4178046921666,down,0.5,,
597,1983-06-24,0.957589,0.970982,0.948661,0.042796,11911200.0,0.04566906666666667,-0.0013760015545465144,36.18746675428465,46.92987475770864,42.83222562263185,559.5728027353806,down,0.5,,
598,1983-06-27,0.950893,0.950893,0.8995540000000001,0.040485,30760800.0,0.045006,-0.001701830595433669,30.79627911178782,41.60418069330152,36.624339204544505,560.7628375455723,down,0.5,,
599,1983-06-28,0.8995540000000001,0.904018,0.830357,0.037672,87292800.0,0.04426926666666667,-0.0021741451859353736,25.477290028217002,36.196701392471844,30.77704992630825,559.6703999999999,down,0.0,,
600,1983-06-29,0.8370540000000001,0.8861610000000001,0.816964,0.039481,73595200.0,0.04369333333333334,-0.002311755068529313,21.312170276880494,30.820345298096427,37.66900388780196,416.3504,down,0.4688861232109533,,
601,1983-06-30,0.877232,0.892857,0.8683040000000001,0.03928,27641600.0,0.04312406666666667,-0.002359336454604469,18.25904712048182,25.86191313896171,37.22552265915865,408.3209109074188,down,0.42508710801393823,,
602,1983-07-01,0.872768,0.888393,0.8683040000000001,0.039581,43064000.0,0.042588266666666666,-0.002308882261070295,16.29825102966737,21.682835808526377,38.39518599918125,419.510982145793,down,0.5,,
603,1983-07-05,0.8794639999999999,0.8816959999999999,0.841518,0.037974,20512800.0,0.042052466666666656,-0.002444201746318729,14.665238989310136,18.623156142343174,34.679919912809,463.52818196242407,down,0.4,,
604,1983-07-06,0.84375,0.8482139999999999,0.828125,0.038074,23979200.0,0.041590333333333326,-0.002488375927522671,13.348612388743778,16.40751237981972,35.10076429709737,471.2146486069145,down,0.44975124378109604,,
605,1983-07-07,0.845982,0.8482139999999999,0.830357,0.037572,22360800.0,0.041181800000000005,-0.002498370078300761,11.994240493233233,14.770700802573705,33.91932758361138,471.4538990191687,down,0.22714932126696905,,
606,1983-07-08,0.8348209999999999,0.8348209999999999,0.8214290000000001,0.03717,17544800.0,0.0405924,-0.002512201255879851,10.714614062299145,13.336030623762325,32.96252705181108,471.6454899867507,down,0.08333333333333333,,
607,1983-07-11,0.825893,0.861607,0.825893,0.038175,28229600.0,0.04013033333333334,-0.002423289926496875,9.927059624658202,12.019155648091994,37.694327831686174,505.69322532753336,down,0.5,,
608,1983-07-12,0.8482139999999999,0.857143,0.8236610000000001,0.037271,18799200.0,0.03975533333333334,-0.0023443278407470555,9.213233229214516,10.878638060063471,35.28193377770667,542.1532267211069,down,0.5,,
609,1983-07-13,0.828125,0.830357,0.810268,0.03707,32250400.0,0.0393468,-0.0022431200494930498,8.461147250608278,9.951635638723898,34.749418468932056,542.2672110695246,down,0.5,,
610,1983-07-14,0.8236610000000001,0.8370540000000001,0.816964,0.036969,18726400.0,0.038844466666666674,-0.0020983540193544943,7.815469179664731,9.200480034826944,34.46790151157762,544.1515849448901,down,0.5,,
611,1983-07-15,0.8214290000000001,0.8214290000000001,0.787946,0.035663,16990400.0,0.03834886666666668,-0.002006264469755631,7.2877945072931345,8.496616553162452,30.97363748986044,581.97730129298,down,0.5,,
612,1983-07-18,0.792411,0.794643,0.772321,0.035563,20406400.0,0.037866666666666667,-0.0019486479580314575,6.866515233974237,7.854803645855324,30.716858681343865,561.734797203999,down,0.5,,
613,1983-07-19,0.790179,0.828125,0.774554,0.035161000000000005,42784000.0,0.03751173333333333,-0.0019009699076813352,6.520763077148888,7.323259640310645,29.652615891367645,659.7394018086975,down,0.5,,
614,1983-07-20,0.78125,0.787946,0.727679,0.033152,76221600.0,0.037210400000000005,-0.0020379979829213413,6.0117191522987286,6.891690939472031,24.992360110196916,713.235050109511,down,0.2297551789077211,,
615,1983-07-21,0.736607,0.792411,0.732143,0.03486,79346400.0,0.036902333333333336,-0.0019263983054655792,5.967365804212469,6.466332487807227,34.427742214837764,519.4378185956966,down,0.4750331785003316,,
616,1983-07-22,0.774554,0.783482,0.772321,0.035161000000000005,29108800.0,0.036627733333333336,-0.0017942421428320532,6.399407377705938,6.166616011219972,35.95668456767125,530.9008549348531,down,0.5,,
617,1983-07-25,0.78125,0.78125,0.758929,0.034658999999999995,19107200.0,0.0362996,-0.0016676774956059098,7.193559430421972,6.1261641114056555,34.51139332296849,549.9633157378731,down,0.5,,
618,1983-07-26,0.770089,0.774554,0.669643,0.031444,67244800.0,0.03586426666666667,-0.0018315439039884168,7.658465313743912,6.520110870780068,27.02053451959424,619.8576847261212,down,0.5,,
619,1983-07-27,0.698661,0.720982,0.638393,0.029133,75079200.0,0.035268199999999986,-0.002187478462105693,7.829989037894317,7.083810707290549,23.133532823416033,433.66151986830863,down,0.5,,
620,1983-07-28,0.647321,0.65625,0.607143,0.027325,67620000.0,0.03458506666666667,-0.002574380865611861,7.706576125604572,7.560671260686675,20.63282654028025,373.75881441128234,down,0.0,,
621,1983-07-29,0.607143,0.629464,0.604911,0.028028,55081600.0,0.033975599999999995,-0.002752822981217207,7.546186929809376,7.7316768257475434,24.06980508761877,327.5822906187123,down,0.5,,
622,1983-08-01,0.622768,0.649554,0.611607,0.027727,58111200.0,0.03327906666666667,-0.0028895538101504077,7.3539942547566435,7.694250697769365,23.59859145847011,328.8306003996321,down,0.38476263399693705,,
623,1983-08-02,0.616071,0.625,0.611607,0.027626,25412800.0,0.032636066666666665,-0.0029342749421842717,7.124149215188142,7.535585770056808,23.43282014045707,348.6764623529461,down,0.3460949464012246,,
624,1983-08-03,0.613839,0.636161,0.604911,0.028028,30956800.0,0.032033266666666664,-0.002910431701959065,7.033227439614012,7.341443466584664,25.670879821993093,348.5032932287425,down,0.5,,
625,1983-08-04,0.622768,0.629464,0.566964,0.026722000000000003,73029600.0,0.03135013333333333,-0.0029930435556227326,6.792752895178063,7.170456969852875,23.28918998677487,359.0290035571245,down,0.0,,
626,1983-08-05,0.59375,0.616071,0.589286,0.027225,32855200.0,0.0307876,-0.002903708437606411,6.619826420226705,6.983376516660017,26.131763292211453,306.6690662082011,down,0.10059760956175083,,
627,1983-08-08,0.604911,0.620536,0.591518,0.027325,19202400.0,0.030238400000000002,-0.002823326302160537,6.531028558398551,6.8152689183395365,26.713193512013845,306.630775651801,down,0.28591749644381137,,
628,1983-08-09,0.607143,0.622768,0.602679,0.027626,37592800.0,0.02973606666666667,-0.002696231223577844,6.615246151984218,6.647869291267715,28.53656407948321,339.2305065048548,down,0.5,,
629,1983-08-10,0.613839,0.618304,0.598214,0.027526,40493600.0,0.029360999999999995,-0.002573798613787863,6.651806799921209,6.588700376869767,28.28478467188951,339.27486282807047,down,0.4288762446657183,,
630,1983-08-11,0.611607,0.620536,0.59375,0.027124,22545600.0,0.028845266666666664,-0.0024014667069193326,6.516414556007277,6.5993605034346,27.244140228240113,349.3280004433812,down,0.2500000000000009,,
631,1983-08-12,0.602679,0.616071,0.591518,0.026923,18659200.0,0.02829606666666666,-0.002196221171806123,6.2918204139802505,6.594489169304175,26.71489416221341,352.01879730827034,down,0.14990039840637492,,
632,1983-08-15,0.598214,0.613839,0.595982,0.027626,38068800.0,0.0278272,-0.0018919132013608812,6.376704361409629,6.486680589969518,31.711510342770016,359.8092393660582,down,0.5,,
633,1983-08-16,0.613839,0.620536,0.598214,0.027225,22842400.0,0.027545933333333328,-0.0016565446113081875,6.615366711748775,6.394979777132325,30.43673947917225,450.4389097378229,down,0.5,,
634,1983-08-17,0.604911,0.611607,0.584821,0.026622000000000003,23609600.0,0.02737853333333333,-0.0014939980716073345,6.838070588250593,6.427963829046159,28.57644770426977,705.1811034204692,down,0.3334439283344397,,
635,1983-08-18,0.591518,0.604911,0.589286,0.026923,20434400.0,0.02735173333333333,-0.0013047828428588912,7.093937777744615,6.610047220469607,30.848500442976913,753.8818258869118,down,0.4642730181301102,,
636,1983-08-19,0.598214,0.607143,0.59375,0.027124,14649600.0,0.02729146666666666,-0.0011171140937605607,7.483182390325973,6.849125025914602,32.39507040773095,753.6384550187679,down,0.5,,
637,1983-08-22,0.602679,0.609375,0.59375,0.027024,21341600.0,0.0272446,-0.0009344721841006015,7.979242075159831,7.138396918773668,32.011484703911265,880.2939433790486,down,0.5,,
638,1983-08-23,0.600446,0.600446,0.564732,0.025617,23396800.0,0.027110666666666658,-0.0009076489798426449,8.341061147691379,7.51878741441008,27.14179935033907,882.3272685232025,down,0.5,,
639,1983-08-24,0.566964,0.566964,0.537946,0.024311000000000003,28324800.0,0.026862866666666662,-0.0009888105377386658,8.622302378523589,7.934495204392334,23.55926342135099,934.8591114132112,down,0.0,,
640,1983-08-25,0.540179,0.549107,0.535714,0.024512,47443200.0,0.026715533333333333,-0.0010391006816147484,8.855270794579258,8.314201867124874,25.195762198152647,705.3075852962678,down,0.0,,
641,1983-08-26,0.544643,0.553571,0.540179,0.024814,23296000.0,0.0265548,-0.0010067896775965077,9.190125049090717,8.606211440264683,27.700273774756557,686.8771107588395,down,0.0,,
642,1983-08-29,0.551339,0.564732,0.535714,0.025115,34574400.0,0.026407466666666667,-0.0009160657864874695,9.746772895669855,8.889232740731131,30.208371250141603,686.5313483584904,down,0.0,,
643,1983-08-30,0.558036,0.598214,0.558036,0.026421,58486400.0,0.02632713333333333,-0.0007008741634695509,11.362111638579552,9.26405624644655,39.94325776880829,700.4255971328197,down,0.0,,
644,1983-08-31,0.591518,0.665179,0.591518,0.029937,50058400.0,0.026487866666666658,-0.00024060094960767772,16.12508081983573,10.099669861113318,57.23691823099473,696.2804461106793,down,0.2763226820324782,,
645,1983-09-01,0.665179,0.6875,0.633929,0.029234,54532800.0,0.026628533333333333,4.760421031373141e-05,22.84402673043073,12.411321784694989,53.8952249271732,491.20997953114767,down,0.3032800261096603,,
646,1983-09-02,0.649554,0.678571,0.647321,0.03054,32334400.0,0.026869666666666663,0.0003900894746736473,31.23231049623884,16.777073062948613,58.71727024932282,432.8198911625579,down,0.4214306029579066,,
647,1983-09-06,0.691964,0.709821,0.691964,0.031645,45421600.0,0.0271376,0.0007579448986829405,40.6398983777641,23.40047268216837,62.30917497620501,432.09189253290833,down,0.5,,
648,1983-09-07,0.700893,0.700893,0.604911,0.027827,96213600.0,0.027177733333333332,0.0006793484542939528,47.55381194172533,31.572078534811162,47.07006695124922,391.7096957618016,up,1.0,sell,
649,1983-09-08,0.618304,0.625,0.558036,0.025517,76764800.0,0.027104066666666662,0.00039947467713425874,50.868881922285006,39.808673605242696,40.600185747771285,393.03646608120283,up,0.9090497737556548,,
650,1983-09-09,0.566964,0.569196,0.544643,0.024613,53172000.0,0.02695006666666666,0.00013178935473514425,51.15153724147745,46.35419741392476,38.377058563440215,393.55568702005087,down,0.13337757133377545,buy,
651,1983-09-12,0.546875,0.580357,0.540179,0.024613,66578400.0,0.026782666666666663,-5.8979313947719186e-05,49.55773851104768,49.858077035162545,38.377058563440215,393.55568702005087,down,0.23815165876777214,,
652,1983-09-13,0.546875,0.580357,0.542411,0.025718,51044000.0,0.026695599999999996,-0.00010064865896555752,47.53230715455955,50.526052558269996,42.81594895785401,392.92101983263166,down,0.5,,
653,1983-09-14,0.571429,0.584821,0.553571,0.025416,45382400.0,0.0266822,-0.00016122594814818592,45.2135889062204,49.41386096902816,41.92704347687901,393.0944763852114,down,0.4090497737556562,,
654,1983-09-15,0.564732,0.566964,0.53125,0.024211,39709600.0,0.02667553333333333,-0.0003171346933716936,42.33139064618389,47.4345448572758,38.49306702093124,393.7865795171935,down,0.13642533936651569,,
655,1983-09-16,0.537946,0.537946,0.520089,0.023608,56436800.0,0.02661526666666667,-0.0005191899534109957,39.066766574851606,45.02576223565455,36.86586149612547,384.28020227248544,down,0.0,,
656,1983-09-19,0.524554,0.575893,0.522321,0.025718,50495200.0,0.02667553333333333,-0.0005640348303284116,36.482554523363135,42.2039153757519,45.54105110369874,360.56279383551527,down,0.4696878298899113,,
657,1983-09-20,0.571429,0.598214,0.571429,0.025818,56604800.0,0.0267224,-0.0005739982362174129,34.34100074205903,39.29357058146615,45.92032332173939,360.510087913478,down,0.4772281707133165,,
658,1983-09-21,0.573661,0.582589,0.560268,0.025316,26588800.0,0.02664873333333333,-0.0006487481898752451,32.11426054304945,36.6301072800912,44.25413519468604,360.7746716421057,down,0.4444290848769699,,
659,1983-09-22,0.5625,0.582589,0.555804,0.02612,36030400.0,0.026394266666666662,-0.0006620992927989615,30.238068704323425,34.31260526949048,47.53740008468487,360.35091602892504,down,0.5,,
660,1983-09-23,0.446429,0.446429,0.397321,0.019489,708086400.0,0.025744599999999996,-0.0011993808424292476,27.32714602870964,32.23110999647725,31.21055136248724,363.8458457192251,down,0.3529584065612185,,
661,1983-09-26,0.435268,0.462054,0.435268,0.019991,192192000.0,0.025041333333333332,-0.0015036770402405454,24.27515737863461,29.89315842536078,33.08427066841887,220.7456,down,0.5,,
662,1983-09-27,0.444196,0.446429,0.410714,0.018886,104277600.0,0.024190733333333332,-0.0018002410958607546,21.41639117016836,27.280124037222503,31.07761164367585,224.66070652102297,down,0.5,,
663,1983-09-28,0.419643,0.419643,0.395089,0.018384,93374400.0,0.0235612,-0.0020549728145319718,18.880080852506413,24.339564859170817,30.18198713486257,266.4347612208416,down,0.16611295681063068,,
664,1983-09-29,0.408482,0.424107,0.404018,0.018284,70694400.0,0.023079,-0.002278761610577506,16.676624663028182,21.523876467103076,29.996535613608106,285.504,down,0.2001992031872512,,
665,1983-09-30,0.40625,0.421875,0.401786,0.018585,29467200.0,0.022677133333333332,-0.002408406471445846,14.834704338315149,18.991032228567594,31.36359776701218,285.3558153846153,down,0.5,,
666,1983-10-03,0.412946,0.419643,0.404018,0.018585,38225600.0,0.022275266666666668,-0.002453263011832185,13.19203987891629,16.797136617949857,31.36359776701218,285.3558153846153,down,0.5,,
667,1983-10-04,0.412946,0.421875,0.40625,0.018384,42403200.0,0.02178633333333334,-0.0024604519783319075,11.69862621785351,14.901122960086482,30.89632075022544,285.4547692307692,down,0.5,,
668,1983-10-05,0.408482,0.415179,0.395089,0.018083,47667200.0,0.021297466666666667,-0.002510641682768454,10.379252686578528,13.24179014502826,30.17138598484591,285.6029538461538,down,0.5,,
669,1983-10-06,0.401786,0.408482,0.388393,0.017882,58234400.0,0.020875533333333342,-0.0025281609008570675,9.212112929277092,11.756639594449384,29.670735410886003,285.7019076923077,down,0.5,,
670,1983-10-07,0.397321,0.424107,0.359375,0.016375,61583200.0,0.020393333333333333,-0.0025980588961910626,7.97838059835783,10.429997277902984,26.16512144307684,277.3025578945863,down,0.1379547014413178,,
671,1983-10-10,0.359375,0.359375,0.328125,0.015872999999999998,129281600.0,0.019737000000000005,-0.002688567249856329,6.721062744598254,9.18991540473776,25.101209752963072,243.8215701790746,down,0.051818805765270606,,
672,1983-10-11,0.352679,0.35491100000000003,0.341518,0.015571000000000003,63190400.0,0.019053866666666672,-0.0025771005872867736,5.537728408936774,7.9705187574110035,24.456932612919914,222.8283765090543,down,0.0,,
673,1983-10-12,0.345982,0.379464,0.34375,0.016978,118154400.0,0.018498000000000004,-0.002310264862938182,4.85765839192378,6.745723917297562,33.075499310390136,222.27544957243458,down,0.2414207275223061,,
674,1983-10-13,0.388393,0.428571,0.388393,0.018485,105128800.0,0.017988999999999998,-0.0019329834854976587,5.193438804947286,5.705483181819546,40.85833429011063,331.19712683586073,down,0.5,,
675,1983-10-14,0.410714,0.424107,0.401786,0.018284,69815200.0,0.01790866666666667,-0.0016326803895079268,6.237899567028697,5.196275201935891,40.18705028194733,331.3472063556062,down,0.5,,
676,1983-10-17,0.40625,0.40625,0.372768,0.016877,54779200.0,0.01770106666666666,-0.001503802560930842,7.4663167077157695,5.429665587966532,35.758263361032355,363.09169596970514,down,0.38231850117096017,,
677,1983-10-18,0.370536,0.370536,0.337054,0.015571000000000003,95743200.0,0.01748006666666667,-0.0015019524833060904,8.4432685729718,6.299218359897195,32.2099463011687,411.1661987535592,down,0.0,,
678,1983-10-19,0.345982,0.397321,0.341518,0.017279,71848000.0,0.017406400000000002,-0.001302449174297754,9.788313805861453,7.3824949492386995,40.522392778930396,409.46578260956136,down,0.5,,
679,1983-10-20,0.383929,0.395089,0.35491100000000003,0.016375,32922400.0,0.017279133333333332,-0.0012005617969506749,11.124942663634963,8.565966362182952,37.87521426073136,410.36576867172425,down,0.18190045248868889,,
680,1983-10-21,0.363839,0.372768,0.350446,0.015972999999999998,39250400.0,0.017105000000000002,-0.00113829692501672,12.334064973639794,9.78550834748935,36.72624866512651,410.7659837126417,down,0.0,,
681,1983-10-24,0.35491100000000003,0.377232,0.319196,0.016978,64848000.0,0.016997866666666663,-0.0009751744811408898,13.859929509565296,11.08244048104535,41.50378891970277,409.7654461103479,down,0.4446902654867259,,
682,1983-10-25,0.377232,0.390625,0.375,0.017078,42112000.0,0.016910799999999997,-0.0007563074958343782,15.736494558825347,12.439645715613295,41.973280075097534,376.2221714285714,down,0.22498755599800854,,
683,1983-10-26,0.379464,0.383929,0.357143,0.016174,32228000.0,0.016783533333333333,-0.0006296861250978704,17.547745544003615,13.976829680676758,38.93133032023092,377.0486857142857,down,0.0,,
684,1983-10-27,0.359375,0.386161,0.359375,0.016978,24460800.0,0.01672326666666667,-0.00043008755671593984,19.758688995380854,15.714723204131367,42.89523990728678,376.3136,down,0.04765291607396866,,
685,1983-10-28,0.377232,0.381696,0.363839,0.016777,20300000.0,0.016750066666666664,-0.0002943622351046331,22.281586212610478,17.680976366069892,42.15849845296036,376.4973714285714,down,0.0,,
686,1983-10-31,0.377232,0.410714,0.377232,0.018183,43293600.0,0.01690406666666666,-0.0001517142238426604,25.920655771025906,19.862673583998266,48.78490307826429,375.21188571428564,down,0.3157756813417194,,
687,1983-11-01,0.404018,0.428571,0.386161,0.018485,82096000.0,0.01709833333333333,2.0214530203968573e-06,30.325559700685073,22.653643659672362,50.10706234774032,374.93577142857146,down,0.40019910403185616,,
688,1983-11-02,0.410714,0.430804,0.410714,0.018886,50618400.0,0.01722553333333333,0.00018333707558401346,35.23182225988025,26.17593389477377,51.883310455253884,374.56914285714277,down,0.5,,
689,1983-11-03,0.419643,0.421875,0.375,0.017580000000000002,71500800.0,0.017165200000000002,0.00023199688706799013,39.58475429376712,30.49267924386369,46.12394678281791,370.24586051179114,up,1.0,sell,
690,1983-11-04,0.390625,0.392857,0.375,0.016978,36685600.0,0.01707813333333334,0.00017493837516342062,43.157175735191686,35.04737875144409,43.715062566992685,370.7852483692925,up,1.0,,
691,1983-11-07,0.377232,0.386161,0.370536,0.016877,38029600.0,0.01707813333333334,0.00014586438145710798,45.99051872077164,39.32458409627963,43.306412813870004,370.87574367428846,down,0.5,buy,
692,1983-11-08,0.348214,0.348214,0.30803600000000003,0.014366,305379200.0,0.016997799999999997,-9.638337079437634e-05,46.61087791718954,42.91081624991009,34.63730741740463,373.1255823955271,down,0.0,,
693,1983-11-09,0.319196,0.34375,0.3125,0.015471,88368000.0,0.016877266666666668,-0.00020499564315633326,46.43361770645463,45.25285745771758,40.30087736769243,338.3072136061515,down,0.0,,
694,1983-11-10,0.34375,0.359375,0.34375,0.015772,55518400.0,0.016837066666666668,-0.00026338437091025935,45.94569519805314,46.34500478147189,41.78072176422389,338.06203570963123,down,0.0,,
695,1983-11-11,0.350446,0.363839,0.348214,0.016074,29008000.0,0.016843800000000003,-0.0002571781454882259,45.27116435630229,46.3300636072324,43.299383380447644,337.8160432686043,down,0.1669435215946866,,
696,1983-11-14,0.357143,0.361607,0.350446,0.015872999999999998,27070400.0,0.016770133333333333,-0.00030156997887426096,44.33159980908925,45.88349242026997,42.504680560952785,337.9797667144533,down,0.0,,
697,1983-11-15,0.352679,0.35491100000000003,0.33928600000000003,0.015872999999999998,29657600.0,0.0166898,-0.0003349786586412662,43.40435850364195,45.18281978781484,42.504680560952785,337.9797667144533,down,0.0,,
698,1983-11-16,0.352679,0.366071,0.350446,0.016074,25569600.0,0.016683133333333332,-0.000377591249454478,42.50119020996772,44.33570755634445,43.70301366233365,337.8160432686043,down,0.0,,
699,1983-11-17,0.357143,0.370536,0.357143,0.016475,22596000.0,0.016649599999999997,-0.0003653020577262176,41.93315589224857,43.4123828408996,46.11590974416124,337.4894109214128,down,0.05530973451327409,,
700,1983-11-18,0.366071,0.372768,0.361607,0.016576,19975200.0,0.0166362,-0.0003370263569209865,41.441722998965496,42.61290153528604,46.735145324294436,337.4071419262349,down,0.11117256637168148,,
701,1983-11-21,0.368304,0.386161,0.368304,0.017279,26252800.0,0.016575933333333334,-0.000218001801365518,41.437034810557584,41.95868970039388,50.95957609552495,336.8345171380165,down,0.5,,
702,1983-11-22,0.383929,0.388393,0.379464,0.017279,26297600.0,0.016495533333333333,-0.00012288381972016052,42.07453896557581,41.60397123392384,50.95957609552495,336.8345171380165,down,0.5,,
703,1983-11-23,0.383929,0.383929,0.357143,0.016375,28588000.0,0.01632813333333333,-0.00014314470326882642,42.92248643439449,41.65109892503292,45.56961886124978,356.2048155728705,down,0.0,,
704,1983-11-25,0.363839,0.368304,0.363839,0.016475,9324000.0,0.01625446666666666,-7.057653178901488e-05,44.06688036620793,42.144686736842594,46.246915862804784,443.736810459674,down,0.16666666666666666,,
705,1983-11-28,0.366071,0.377232,0.363839,0.016877,18099200.0,0.01624773333333333,-7.636014139080632e-06,45.708978827805865,43.021301922059365,48.9945871846661,462.33184414550095,down,0.5,,
706,1983-11-29,0.375,0.383929,0.366071,0.016676,23822400.0,0.01623433333333333,1.297831383016354e-05,47.54303821656764,44.232781876136045,47.68216945690397,462.58197792351655,up,1.0,sell,
707,1983-11-30,0.370536,0.375,0.363839,0.016375,16083200.0,0.016368266666666666,6.003319029241477e-06,49.08667689192361,45.77296580352711,45.707621312213966,490.18750082352784,up,0.9003984063745031,,
708,1983-12-01,0.363839,0.372768,0.357143,0.016274,19168800.0,0.0164218,-1.2557038918531438e-06,50.27254268718143,47.446231312099,45.03373100236429,757.771804427068,up,0.6664823008849569,,
709,1983-12-02,0.361607,0.361607,0.352679,0.015972999999999998,21341600.0,0.0164352,-4.298846325983402e-05,50.93437656541876,48.96741926522418,42.99908164171862,758.3847516647328,down,0.0,buy,
710,1983-12-05,0.35491100000000003,0.366071,0.352679,0.016375,11289600.0,0.016455266666666666,-3.312178118517612e-05,51.48570422181746,50.09786538150788,46.47712747951753,757.5661311014729,down,0.0,,
711,1983-12-06,0.363839,0.368304,0.361607,0.016475,12997600.0,0.0164954,-2.612337365810388e-05,51.976766331418006,50.897541158139155,47.33794262743353,757.3624941454382,down,0.0,,
712,1983-12-07,0.366071,0.383929,0.361607,0.016877,22288000.0,0.01656233333333333,3.1099958479958306e-05,52.719146962229175,51.465615706218024,50.76598718341816,979.0391862334308,down,0.0,,
713,1983-12-08,0.375,0.395089,0.375,0.017279,34406400.0,0.01664266666666667,0.00010214066048948311,53.958741147301396,52.060539171821496,53.991309989353454,1039.127513020105,down,0.0,,
714,1983-12-09,0.383929,0.395089,0.379464,0.01738,20692000.0,0.016703,0.00017273418306012342,55.71969500810582,52.88488481364947,54.792614066155956,890.6130629568509,down,0.021852012115967198,,
715,1983-12-12,0.386161,0.388393,0.375,0.017279,16284800.0,0.01674986666666666,0.000226156967728635,57.699253592383634,54.13252770587874,53.783839851138154,890.8512143362424,down,0.0,,
716,1983-12-13,0.383929,0.40625,0.381696,0.018083,49386400.0,0.016803466666666666,0.00033229073598748174,60.09569707582138,55.792563249263566,60.08383380860956,888.9554350389069,down,0.0,,
717,1983-12-14,0.401786,0.421875,0.386161,0.018786,50472800.0,0.016903933333333336,0.00046651927868009835,63.30547503798131,57.83821522543689,64.62462272173886,723.2719195086896,down,0.5,,
718,1983-12-15,0.417411,0.441964,0.417411,0.01959,79150400.0,0.017118266666666666,0.0006161704025389633,67.32843360117994,60.366808568728715,68.97195039254453,581.370310422568,up,0.8638009049773757,sell,
719,1983-12-16,0.435268,0.446429,0.433036,0.019891,46216800.0,0.017346000000000004,0.0007699995209615729,71.69179727400257,63.576535238327494,70.43671910623942,472.7255418043345,up,1.0,,
720,1983-12-19,0.441964,0.446429,0.426339,0.019288,43400000.0,0.01750673333333333,0.0008304521017200307,75.41060497892538,67.44190197105455,63.926018373249065,455.61706666666674,up,0.7271493212669682,,
721,1983-12-20,0.428571,0.428571,0.410714,0.018786,44436000.0,0.017647399999999997,0.0008318855387144213,77.98411525823893,71.47694528470258,59.03385608767418,456.1525333333333,down,0.5,buy,
722,1983-12-21,0.417411,0.433036,0.415179,0.019489,42946400.0,0.017855000000000003,0.0008765071628656709,80.37847180849904,75.0288391703889,63.27270935343867,455.40266666666673,down,0.5,,
723,1983-12-22,0.433036,0.441964,0.430804,0.019891,32636800.0,0.01809613333333333,0.0009352066340856461,82.91867884652169,77.92439734855441,65.47279759002946,454.9738666666667,up,0.7998007968127487,sell,
724,1983-12-23,0.441964,0.444196,0.433036,0.019791,12140800.0,0.018350666666666668,0.000952925756709997,85.22642542282432,80.42708863775317,64.43871152596512,455.08053333333334,up,0.7001992031872513,,
725,1983-12-27,0.439732,0.446429,0.439732,0.019891,24108000.0,0.018585066666666664,0.0009587260380055537,87.31599507974221,82.8411920259483,65.03345972293803,502.862464926552,up,0.6499003984063739,,
726,1983-12-28,0.441964,0.450893,0.4375,0.020092,32138400.0,0.0188262,0.000968163843627974,89.09511247744074,85.15369978302935,66.25510322884682,502.6254981019074,up,0.5892285815854957,,
727,1983-12-29,0.446429,0.450893,0.435268,0.01959,25687200.0,0.019007066666666662,0.000927377029312091,90.12153730078272,87.2125109933357,60.56397295591072,568.3040596629462,down,0.5,buy,
728,1983-12-30,0.435268,0.446429,0.433036,0.01959,22965600.0,0.01916113333333333,0.000865579502926362,90.60973817789564,88.84421495265518,60.56397295591072,568.3040596629462,down,0.5,,
729,1984-01-03,0.435268,0.466518,0.435268,0.020594,37548000.0,0.0193754,0.0008710590653579728,91.1256529773958,89.94212931870632,67.11584290890211,566.9811445060808,down,0.5,,
730,1984-01-04,0.459821,0.5,0.459821,0.022403,73152800.0,0.019717,0.00100970306313998,91.7101462995552,90.61897615202463,75.13250655543823,523.5846832189759,up,0.9063472308649658,sell,
731,1984-01-05,0.497768,0.517857,0.493304,0.022704,76428800.0,0.020025066666666664,0.001126430748374655,92.32213132996507,91.14851248494878,76.1733434195043,419.2728326847567,up,1.0,,
732,1984-01-06,0.504464,0.511161,0.486607,0.022302,42123200.0,0.02025946666666667,0.0011747296077030227,92.62166049025421,91.7193102023053,71.84810349387723,462.5173833101557,up,0.9285206258890482,,
